0.0	0.0426669185003	12014.968557259246
0.0426669185003	0.0853338370007	14364.228788201824
0.0853338370007	0.128000755501	19346.032716760932
0.128000755501	0.170667674001	29631.03095501154
0.170667674001	0.213334592502	33529.76714351643
0.213334592502	0.256001511002	23066.685378020895
0.256001511002	0.298668429502	15564.789206613863
0.298668429502	0.341335348003	15449.498832070978
0.341335348003	0.384002266503	11480.24927491196
0.384002266503	0.426669185003	13983.600766257967
0.426669185003	0.469336103504	13484.319643035702
0.469336103504	0.512003022004	15571.627327022376
0.512003022004	0.554669940504	14201.80319274547
0.554669940504	0.597336859005	16238.585728077895
0.597336859005	0.640003777505	16279.245523308608
0.640003777505	0.682670696005	15876.336829119915
0.682670696005	0.725337614506	18022.62542645074
0.725337614506	0.768004533006	16123.782000351941
0.768004533006	0.810671451506	15278.772621448088
0.810671451506	0.853338370007	16047.32191326645
0.853338370007	0.896005288507	11462.400703681436
0.896005288507	0.938672207007	14180.422701825855
0.938672207007	0.981339125508	13520.204762159417
0.981339125508	1.02400604401	12819.552760305094
1.02400604401	1.06667296251	13594.809326488545
1.06667296251	1.10933988101	13996.433858887798
1.10933988101	1.15200679951	13978.224692806176
1.15200679951	1.19467371801	15561.804769036773
1.19467371801	1.23734063651	15375.08020188894
1.23734063651	1.28000755501	14425.514715692174
1.28000755501	1.32267447351	14777.902410400713
1.32267447351	1.36534139201	12868.75775142852
1.36534139201	1.40800831051	14272.050903128777
1.40800831051	1.45067522901	13468.925844166919
1.45067522901	1.49334214751	14334.709886926905
1.49334214751	1.53600906601	13959.939901721415
1.53600906601	1.57867598451	13021.818333465539
1.57867598451	1.62134290301	12254.24493957216
1.62134290301	1.66400982151	13460.733005965249
1.66400982151	1.70667674001	12459.409064614849
1.70667674001	1.74934365851	10219.43399948382
1.74934365851	1.79201057701	11679.876962353168
1.79201057701	1.83467749551	70716.92400067701
1.83467749551	1.87734441401	162142.3501633196
1.87734441401	1.92001133251	177360.34396920606
1.92001133251	1.96267825102	100219.69785887189
1.96267825102	2.00534516952	96316.14163134035
2.00534516952	2.04801208802	52899.63419013016
2.04801208802	2.09067900652	26420.858575408958
2.09067900652	2.13334592502	25374.149999865658
2.13334592502	2.17601284352	29690.155663657064
2.17601284352	2.21867976202	26833.10554251991
2.21867976202	2.26134668052	23171.801163961733
2.26134668052	2.30401359902	13136.908975203642
2.30401359902	2.34668051752	28925.001460961863
2.34668051752	2.38934743602	36749.38179220448
2.38934743602	2.43201435452	20929.212071873924
2.43201435452	2.47468127302	23127.678899231218
2.47468127302	2.51734819152	31129.23946226229
2.51734819152	2.56001511002	34654.46033319066
2.56001511002	2.60268202852	25836.921006023407
2.60268202852	2.64534894702	41662.51944726392
2.64534894702	2.68801586552	52110.908720912215
2.68801586552	2.73068278402	33287.792251122635
2.73068278402	2.77334970252	52701.49783855383
2.77334970252	2.81601662102	46536.874310511594
2.81601662102	2.85868353952	49458.577945247525
